"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"134","1","BLM1_fit","deviance",-2264.69133289561,31.2302053372124,-2323.50836601895,-2286.0628466707,-2264.52805882991,-2243.30130031571,-2200.56857226719,1.00144982113683,1400
"135","1","BLM1_fit","tauy",875.416178354999,82.7700148559834,719.977949471471,822.524073566982,875.900362530567,927.964065863783,1037.48559518852,1.02678301363632,220
"136","1","BLM1_fit_NoErrors","alpha",0.110432705943662,0.0529819470607368,0.0224925250526639,0.0806927201001164,0.110847128705312,0.14038550845451,0.198289138715148,1.01755744840741,1500
"137","1","BLM1_fit_NoErrors","beta",0.0424155891909837,0.00441384149813835,0.0350255434770855,0.0399352832445864,0.0423878512493501,0.0448752784664374,0.049792108115498,1.01346654989563,1500
"138","1","BLM1_fit_NoErrors","deviance",-1209.81642592057,26.0453978643369,-1241.80610677637,-1221.92141381241,-1211.61794767556,-1199.54599337458,-1177.23909221761,1.04062211144522,1500
"139","1","BLM1_fit_NoErrors","tau",926.251518591646,85.2646028035734,774.949149584929,870.716345970659,926.724402768349,978.160446376849,1090.9565233355,1.01238687698644,1300
"140","1","BLM1_fit","alpha",0.166651056599621,0.0981932789456415,0.0538094855679673,0.0914192364130751,0.129358224786803,0.228126146892968,0.371434393552012,5.12598366364786,3
"141","1","BLM1_fit","beta",0.0378100865432283,0.0082334248161078,0.0206474055016049,0.0326834569889379,0.0409939681745653,0.0440753259362315,0.0472525365036617,3.86504962124025,3
"142","1","BLM1_fit","deviance",-2258.75035631788,30.2852586786861,-2315.97107359313,-2279.93982462538,-2259.74306530869,-2238.64431989638,-2197.83494011747,1.00332855619212,610
"143","1","BLM1_fit","tauy",867.116440651822,86.2340127280146,708.304779339994,807.935652483984,864.297082826062,922.083738497769,1045.89661845644,1.12954236062658,21
"144","1","BLM1_fit_NoErrors","alpha",0.0982734263507327,0.0866730697504803,0.0166871645712372,0.0728465766565937,0.0992113968551316,0.128872503042968,0.17999380101118,1.20565166189347,760
"145","1","BLM1_fit_NoErrors","beta",0.0435518472269809,0.00722546436107243,0.0365453028272281,0.0409846732980052,0.043469185667311,0.045708628354449,0.0502768442724095,1.03465261494746,730
"146","1","BLM1_fit_NoErrors","deviance",-1205.92361635523,34.8146228225684,-1236.56587916789,-1218.62820096835,-1208.00764912782,-1196.49607828667,-1171.97584622477,1.0802363663483,1500
"147","1","BLM1_fit_NoErrors","tau",920.405343614992,85.7068324830763,768.382767638577,866.70078127521,920.628761739341,975.054661877042,1078.60244019173,1.0452567256148,1500
"148","1","BLM1_fit","alpha",0.181341197154169,0.0863920626772696,0.0397028905344265,0.107636168539011,0.179079308214521,0.268655420733435,0.316633586157282,3.88710719512927,3
"149","1","BLM1_fit","beta",0.0363634936755165,0.0072517778392294,0.0250058618201651,0.0290761637318347,0.0365785514749508,0.042503216031622,0.0483125561338056,5.03383425485034,3
"150","1","BLM1_fit","deviance",-2280.3919115002,31.2003586324867,-2339.30208446031,-2302.20411679937,-2281.00587105393,-2260.35161871564,-2215.19976777335,1.00013609185549,1500
"151","1","BLM1_fit","tauy",909.208913488031,88.4264339718295,751.450644601546,850.173009637649,907.31196066062,966.457736478425,1084.30797998835,1.0809388879261,34
"152","1","BLM1_fit_NoErrors","alpha",0.103859532115971,0.0524529822183785,0.0160905697950245,0.0738652249091271,0.104363784364529,0.134561450169017,0.192788546981201,1.00770595401151,690
