Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source
2021,Prasanna,Pogonias cromis,,,,,,,,58836_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.610,0.014,23,11.40188158,5,0.375,,,70,,
in review,Bricker,,Monilearia,monilifera,,,,,,LGA-2-1,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,61,0.608,0.0096,22.53204546,11.438,3.802979758,0.3,,,90,,
in review,Bricker,,Theba,geminata,,,,,,LGA-3-1,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,60,0.604,0.00847,22.53204546,11.438,3.802979758,0.3,,,90,,
in review,Bricker,,,"Likely Bradybaena sp., Helicopsis sp., Helicondonta sp., Cepea sp., Trichea sp., and Zebrina sp.",,,,,,Holl  S9,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,21,0.619,0.01004,18.92819863,11.722,3.667319616,0.3,,,90,,
in review,Bricker,,,"Likely Bradybaena sp., Helicopsis sp., Helicondonta sp., Cepea sp., Trichea sp., and Zebrina sp.",,,,,,Nuss MM S11,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,36,0.616,0.00821,18.19590751,11.781,3.640146792,0.3,,,90,,
in review,Bricker,,,"Likely Bradybaena sp., Helicopsis sp., Helicondonta sp., Cepea sp., Trichea sp., and Zebrina sp.",,,,,,OfG MM S1,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,16,0.609,0.00666,16.56514725,11.914,3.580108858,0.3,,,90,,
in review,Bricker,,,"Likely Bradybaena sp., Helicopsis sp., Helicondonta sp., Cepea sp., Trichea sp., and Zebrina sp.",,,,,,Zaj MM S1,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,9,0.613,0.00483,18.5303395,11.754,3.652540023,0.3,,,90,,
in review,Bricker,,,Cathaica sp.,,,,,,Lingtai S M 01,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,33,0.610,0.00942,20.86592904,11.568,3.739861331,0.3,,,90,,
in review,Bricker,,,Cathaica sp.,,,,,,Mangshan S M 01,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,29,0.590,0.0067,26.46075886,11.14,3.954560861,0.3,,,90,,
in review,Bricker,,,Cathaica sp.,,,,,,Xifeng S M 01,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,52,0.596,0.00661,22.76497809,11.42,3.811859168,0.3,,,90,,
in review,Bricker,,,Cathaica sp.,,,,,,Yichuan S M 01,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,23,0.593,0.0088,20.49808395,11.597,3.72601902,0.3,,,90,,
2021,Fiebig,,,,,,,,,Laghetto Basso LGB-2,C,Goethe,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,9,0.667,0.003,7.9,12.6600,0.02,0.00,,,90,,
2021,Fiebig,,,,,,,,,DHC2-8 total,C,Goethe,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,22,0.578,0.002,33.7,10.6206,0.2,0.01,,,90,,
2021,Fiebig,,,,,,,,,CA 120,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.403,0.005,120,6.4697,2,0.07,,,90,,
2021,Fiebig,,,,,,,,,CA 170,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.344,0.004,170,5.0921,2,0.05,,,90,,
2021,Fiebig,,,,,,,,,CA 200,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.325,0.003,200,4.4669,2,0.04,,,90,,
2021,Fiebig,,,,,,,,,CA 250A,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.295,0.004,250,3.6538,2,0.03,,,90,,
2021,Fiebig,,,,,,,,,CA 250B,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.295,0.004,250,3.6538,2,0.03,,,90,,
2021,Fiebig,,,,,,,,,CM 351 total,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,17,0.201,0.002,727,0.9997,10,0.02,,,90,,
2021,Fiebig,,,,,,,,,ETH 1-1100,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.179,0.003,1100,0.5304,10,0.01,,,90,,
2021,Fiebig,,,,,,,,,ETH 2-1100,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.184,0.003,1100,0.5304,10,0.01,,,90,,
in prep,Tripati Lab Synthetics,,,,,,,,,70C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.495,0.005,70,8.4924,0.5,0.02,,,90,,
2021,Swart,,,,,,,,,5,C,Miami,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.660,0.006,5,12.9253,0.5,0.05,,,90,,
2021,Swart,,,,,,,,,10,C,Miami,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.634,0.008,10,12.4729,0.5,0.04,,,90,,
2021,Swart,,,,,,,,,15,C,Miami,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,14,0.628,0.010,15,12.0438,0.5,0.04,,,90,,
2021,Swart,,,,,,,,,25,C,Miami,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.603,0.005,25,11.2494,0.5,0.04,,,90,,
2021,Swart,,,,,,,,,30,C,Miami,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.577,0.008,30,10.8814,0.5,0.04,,,90,,
2021,Swart,,,,,,,,,35,C,Miami,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,14,0.563,0.009,35,10.5311,0.5,0.03,,,90,,
2021,Swart,,,,,,,,,65,C,Miami,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.508,0.008,65,8.7454,0.5,0.03,,,90,,
