Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source
2020,Meinike,Foraminifera,Trilobatus,Trilobatus sacculifer,Trilobatus,Trilobatus sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,T. sacculifer,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.596,0.005,23.7,11.34817158,1.1,0.084,0.64,0.22,70,,
2020,Meinike,Foraminifera,Trilobatus,Trilobatus trilobus,Trilobatus,Trilobatus trilobus,Mixed-layer habitat with symbiotic associations,Pearson et al 1997,T. trilobus,C,UnivBergen,Foraminifera,,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.587,0.008,25.7,11.19678863,1.6,0.119,0.73,0.31,70,,
2020,Meinike,Foraminifera,Trilobatus,Trilobatus trilobus,Trilobatus,Trilobatus trilobus,Mixed-layer habitat with symbiotic associations,Pearson et al 1997,T. trilobus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.589,0.005,25.0,11.24942624,1.2,0.090,0.3,0.24,70,,
2020,Meinike,Foraminifera,Trilobatus,Trilobatus trilobus,Trilobatus,Trilobatus trilobus,Mixed-layer habitat with symbiotic associations,Pearson et al 1997,T. trilobus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,23,0.591,0.005,22.6,11.43274438,1.2,0.092,0.23,0.26,70,,
2020,Meinike,Foraminifera,Trilobatus,Trilobatus trilobus,Trilobatus,Trilobatus trilobus,Mixed-layer habitat with symbiotic associations,Pearson et al 1997,T. trilobus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,22,0.602,0.006,23.9,11.33289556,1,0.076,2.5,0.21,70,,
in prep,Tripati,Foraminifera,Globigerina bulloides,bulloides,Globigerina,,,,FC06',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.621,0.009,10.6,12.42019057,0.9,0.078,0.47,0.2,70,,
in prep,Tripati,Foraminifera,Globigerina bulloides,bulloides,Globigerina,,,,FC21_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.644,0.008,9.2,12.5436641,0.9,0.080,0.25,0.2,70,,
in prep,Tripati,Foraminifera,Globigerina bulloides,bulloides,Globigerina,,,,FC23_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.639,0.025,9.1,12.55255401,1,0.088,0.26,0.2,70,,
in prep,Tripati,Foraminifera,Globigerina bulloides,bulloides,Globigerina,,,,FC29_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.612,0.01,8.4,12.61504885,1,0.089,0.12,0.2,70,,
in prep,Tripati,Foraminifera,Globigerina bulloides,bulloides,Globigerina,,,,FC30_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.623,0.014,9.1,12.55255401,0.9,0.080,0.26,0.2,70,,
in prep,Tripati,Foraminifera,Globigerina bulloides,bulloides,Globigerina,,,,JL12',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.616,0.005,14.2,12.11093288,1.1,0.092,0.57,0.23,70,,
in prep,Tripati,Foraminifera,Globigerinoides ruber,ruber,Globigernoides,,,,JL15',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.592,0.004,25.7,11.19678863,1.2,0.089,0.43,0.23,70,,
in prep,Tripati,Foraminifera,Globigerinoides ruber,ruber,Globigernoides,,,,JL20',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.598,0.002,18.7,11.74033812,1.1,0.088,0.28,0.23,70,,
in prep,Tripati,Foraminifera,Globigerinoides ruber,ruber,Globigernoides,,,,JL21',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.576,0.011,23.3,11.37881642,1.3,0.099,0.24,0.27,70,,
in prep,Tripati,Foraminifera,Globigerinoides ruber,ruber,Globigernoides,,,,JL24',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.603,0.013,20.2,11.62058027,1.3,0.102,0.08,0.22,70,,
in prep,Tripati,Foraminifera,Globigerinoides ruber,ruber,Globigernoides,,,,JL25',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.596,0.015,24.5,11.28725213,1.2,0.090,0.15,0.25,70,,
in prep,Tripati,Foraminifera,Globigerinoides ruber,ruber,Globigernoides,,,,JL28',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.6,0.016,25.9,11.18181716,1.1,0.082,0.86,0.2,70,,
in prep,Tripati,Foraminifera,Globigerinoides ruber,ruber,Globigernoides,,,,JL32',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.59,0.014,25.3,11.22682191,1.4,0.105,1,0.21,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,FC02A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.608,0.005,22.1,11.47149942,0.9,0.070,0.48,0.2,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,FC12D',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.593,0.006,24.2,11.31003931,1,0.076,0.65,0.21,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,FC12E',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.585,0.005,23.2,11.38649702,1.1,0.084,0.72,0.22,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,FC41A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.598,0.012,24.8,11.26453375,1.1,0.083,0.38,0.22,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,FC45B_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.612,0.007,24.5,11.28725213,1,0.075,0.36,0.21,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,G sacculifer_t 1614m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.588,0.012,24.8,11.26453375,1.1,0.083,0.38,0.22,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,G sacculifer_t 2015m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.564,0.007,23.8,11.34052971,1,0.076,0.35,0.21,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,G sacculifer_t 2445m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.568,0.018,24.6,11.27967171,1.2,0.090,0.29,0.23,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,G sacculifer_t 3160m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.582,0.012,24.4,11.2948402,1.1,0.083,0.36,0.22,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,JL16',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.581,0.015,24.8,11.26453375,1,0.075,0.46,0.2,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,JL17',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.569,0.01,24.9,11.25697619,1,0.075,0.46,0.2,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,JL19',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.633,0.007,9.0,12.56145338,1,0.089,0.06,0.21,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,JL22',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.632,0.012,22.0,11.47927407,1.3,0.100,0.31,0.27,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,JL23',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.609,0.013,16.3,11.93583735,1.1,0.090,0.22,0.24,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,JL26',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.629,0.012,18.0,11.79685961,1.2,0.097,0.09,0.25,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,JL27',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.615,0.014,22.8,11.41729734,1.1,0.084,0.13,0.23,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer,sacculifer,Globigernoides,,,,JL29',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.593,0.007,23.6,11.35582117,1,0.076,0.9,0.21,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer (Sac),sacculifer,Globigernoides,,,,FC01C3_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.586,0.008,23.3,11.37881642,1.2,0.092,0.38,0.26,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer (Sac),sacculifer,Globigernoides,,,,A14_11',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.587,0.006,26.4,11.14451959,1.1,0.081,0.17,0.21,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer (without Sac),sacculifer,Globigernoides,,,,A14_12',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.611,0.023,26.6,11.1296528,1.1,0.081,0.16,0.21,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer (without Sac.),sacculifer,Globigernoides,,,,FC51A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.582,0.006,24.7,11.27209891,1,0.075,0.34,0.21,70,,
in prep,Tripati,Foraminifera,Globigerinoides sacculifer (without Sac.),sacculifer,Globigernoides,,,,FC51C_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.594,0.01,24.6,11.27967171,1,0.075,0.34,0.21,70,,
in prep,Tripati,Foraminifera,Globoconella inflata,inflata,Globoconella,,,,FC20F',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.643,0.008,9.4,12.52591259,1,0.088,0.4,0.21,70,,
in prep,Tripati,Foraminifera,Globoconella inflata,inflata,Globoconella,,,,FC20G_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.629,0.009,9.3,12.53478363,1,0.088,0.39,0.21,70,,
in prep,Tripati,Foraminifera,Globoconella inflata,inflata,Globoconella,,,,JL6',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.641,0.008,11.5,12.34177497,1,0.086,0.2,0.21,70,,
in prep,Tripati,Foraminifera,Globorotalia menardii,menardii,Globorotalia,,,,FC13A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.587,0.008,19.2,11.70021396,1,0.080,0.57,0.2,70,,
in prep,Tripati,Foraminifera,Globorotalia menardii,menardii,Globorotalia,,,,A14_10',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.59,0.002,19.3,11.69221381,1.1,0.087,-0.06,0.23,70,,
in prep,Tripati,Foraminifera,Globorotalia menardii,menardii,Globorotalia,,,,A14_9',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.601,0.007,18.8,11.73229679,1.1,0.088,-0.05,0.23,70,,
in prep,Tripati,Foraminifera,Globorotalia menardii,menardii,Globorotalia,,,,WP7_17',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.605,0.008,17.7,11.82120813,2.2,0.177,0.34,0.25,70,,
in prep,Tripati,Foraminifera,Globorotalia tumida,tumida,Globorotalia,,,,G tumida 1614m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.598,0.005,18.1,11.78876015,1.1,0.089,0.32,0.22,70,,
in prep,Tripati,Foraminifera,Globorotalia tumida,tumida,Globorotalia,,,,G tumida _t 2015m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.582,0.008,19.7,11.66029514,1.1,0.087,0.32,0.22,70,,
in prep,Tripati,Foraminifera,Globorotalia tumida,tumida,Globorotalia,,,,G tumida_t 2445m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.579,0.019,19.9,11.6443848,1.3,0.103,0.29,0.25,70,,
in prep,Tripati,Foraminifera,Globorotalia tumida,tumida,Globorotalia,,,,G tumida_t 3160m',C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.57,0.006,19.1,11.70822232,1,0.080,0.34,0.22,70,,
in prep,Tripati,Foraminifera,Globorotalia tumida,tumida,Globorotalia,,,,G tumida_t 3711m',C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.575,0.009,17.5,11.83748238,1.1,0.089,0.27,0.22,70,,
in prep,Tripati,Foraminifera,Globorotalia tumida,tumida,Globorotalia,,,,G tumida 4438m',C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.626,0.008,15.5,12.00208992,1.1,0.091,0.21,0.24,70,,
in prep,Tripati,Foraminifera,Globorotalia tumida,tumida,Globorotalia,,,,WP7_21',C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.598,0.007,20.4,11.60475111,1,0.079,0.38,0.22,70,,
in prep,Tripati,Foraminifera,Neogloboquadrina dutertrei,dutertrei,Neogloboquadrina,,,,FC12F_calcite',C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.605,0.009,22.6,11.43274438,1.1,0.085,0.7,0.23,70,,
in prep,Tripati,Foraminifera,Neogloboquadrina dutertrei,dutertrei,Neogloboquadrina,,,,WP7_22',C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.602,0.01,18.6,11.74838772,1,0.080,0.37,0.22,70,,
in prep,Tripati,Foraminifera,Neogloboquadrina dutertrei,dutertrei,Neogloboquadrina,,,,JL11',C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.594,0.009,16.7,11.9029166,1,0.082,0.07,0.21,70,,
in prep,Tripati,Foraminifera,Neogloboquadrina dutertrei,dutertrei,Neogloboquadrina,,,,JL13',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.612,0.007,14.6,12.07728557,1.1,0.092,0.42,0.23,70,,
in prep,Tripati,Foraminifera,Neogloboquadrina pachyderma,pachyderma,Neogloboquadrina,,,,FC27F_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.636,0.007,9.3,12.53478363,1,0.088,0.4,0.21,70,,
in prep,Tripati,Foraminifera,Neogloboquadrina pachyderma,pachyderma,Neogloboquadrina,,,,JL31',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.668,0.002,3.3,13.08479164,1.2,0.113,-0.35,0.2,70,,
in prep,Tripati,Foraminifera,Orbulina universa,universa,Orbulina,,,,FC12_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.599,0.004,22.9,11.40958555,1,0.077,0.71,0.21,70,,
in prep,Tripati,Foraminifera,Orbulina universa,universa,Orbulina,,,,FC20A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.606,0.016,11.2,12.36783079,0.9,0.078,0.52,0.2,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,P obliq_t 1614m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.56,0.005,22.2,11.46373266,1.1,0.085,0.35,0.21,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,P obliq_t 2015m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.57,0.013,23.1,11.3941854,1.4,0.107,0.3,0.24,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,P obliq_t 2445m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.569,0.014,21.7,11.50264551,1,0.078,0.3,0.21,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,P obli 2959m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.583,0.001,20.6,11.58895428,1,0.079,0.3,0.22,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,P obliq_t 3160m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.607,0.009,22.2,11.46373266,1,0.077,0.36,0.21,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,FC39C_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.601,0.011,21.4,11.52608839,1,0.078,0.32,0.22,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,P obli_t 3411 C',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.591,0.012,20.7,11.58106795,1.2,0.094,0.3,0.22,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,FC50A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.572,0.009,21.8,11.4948471,1.1,0.085,0.32,0.22,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,P obliq_t 3711m',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.566,0.012,19.6,11.66826254,1.1,0.087,0.29,0.22,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,FC53A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.597,0.008,19.9,11.6443848,1,0.079,0.29,0.22,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,FC54A_calcite',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.576,0.025,19.8,11.6523359,1.2,0.095,0.29,0.25,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,P obli_t 4438m C',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.581,0.01,19.8,11.6523359,1.3,0.103,0.29,0.25,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,A14_16',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.579,0.024,22.8,11.41729734,1,0.077,-0.16,0.21,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,E035_8',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.616,0.011,23.1,11.3941854,1,0.077,-0.05,0.21,70,,
in prep,Tripati,Foraminifera,Pulleniatina obliquiloculata,obliquiloculata,Pulleniatina,,,,WP7_24',C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.619,0.004,22.5,11.44047966,1,0.077,0.41,0.22,70,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Bulk,Bulk,,,,,MD97-2138 0-5cm bulk',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.625,0.011,24.6,11.27967171,1.2,0.090,,,90,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Bulk,Bulk,,,,,car 38 md97-2138 bulk 0-5',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.622,0.009,25.0,11.24942624,1,0.075,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Bulk,Bulk,,,,,BOFS 6K',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.577,0.018,21.6,11.51045185,4.2,0.321,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Bulk,Bulk,,,,,MD97-2138 0-5 bulk 9',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.631,0.008,26.5,11.13708248,2,0.147,,,90,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Cibicidoides mundulus,Cibicidoides mundulus,,,,,CD113 site A C MUNDULUS',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.682,0.012,7.5,12.6960875,1,0.090,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerina bulloides,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",NEAP 3B G bulloides',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.637,0.019,10.1,12.46407814,0.9,0.079,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerina bulloides,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",T90 10B G BULLOIDES',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.627,0.009,15.8,11.97718072,0.9,0.074,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,CD145 A150 g ruber',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.594,0.008,26.2,11.15941619,1,0.074,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,CD145 A300 g ruber cleaned oxid',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.573,0.009,26.2,11.15941619,1,0.074,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,CD145 A300 0-1 CM G RUBER PLANKTIC FORAM',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.579,0.013,26.6,11.1296528,1,0.074,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,CD145 A500 0-1 CM G RUBER PLANKTIC FORAM',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.598,0.015,26.6,11.1296528,1,0.074,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,CD145-A500 g ruber cleaned to remove clays',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.584,0.007,26.0,11.17434268,1,0.074,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,MD97-2138 g ruber',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.611,0.006,26.0,11.17434268,1.3,0.096,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,806A 1-1 9-11 g ruber AT-151',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.587,0.008,25.0,11.24942624,1.1,0.083,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,806A 1-1 9-11 g ruber AT-152',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.621,0.006,24.9,11.25697619,1.1,0.083,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,V24-109 G ruber',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.608,0.006,24.6,11.27967171,1.2,0.090,,,25,,
in prep,Tripati (reprocessed from Tripati 2010),Foraminifera,Globigerinoides ruber,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,V24-109 0-1 cm G ruber',C,Caltech,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.591,0.007,25.1,11.24188389,1.1,0.082,,,25,,
