Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source,CDESorICDES,LARGEorSMALL,SyntheticVSForam,BenthicPlanktic
2015,Kele,,,,,,,,,Piscine Carletti 8.1,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,30,0.511,0.007,57.9,9.124578578,0.1,0.006,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kele,,,,,,,,,Rapolano Terme,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,28,0.574,0.009,28,11.02641325,0.1,0.007,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kele,,,,,,,,,Sarteano tufa,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.609,0.006,20.7,11.58106795,0.1,0.008,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kele,,,,,,,,,Szal-15,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,30,0.666,0.007,12.1,12.28990975,0.1,0.009,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kele,,,,,,,,,Szal-2,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,27,0.664,0.006,10.1,12.46407814,0.1,0.009,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kele,,,,,,,,,Szal-6,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.642,0.007,11,12.3852472,0.1,0.009,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kele,,,,,,,,,SZ 2/2,A,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,28,0.473,0.008,70.9,8.448057782,0.1,0.005,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kele,,,,,,,,,Tra 6,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,28,0.58,0.006,41.2,10.11982659,0.1,0.006,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kele,,,,,,,,,Tura,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,30,0.416,0.011,95,7.378199439,0.1,0.004,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kele,,,,,,,,,Yellowstone slide NG-2,C,ETH,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.504,0.006,60.4,8.988311398,0.1,0.005,,,70,,Bernasconi,ICDES,Small,Neither,
2015,Kluge,,,,,,,,,4-50C-NoSalt,mix,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.54058,0.01919,49.6,9.599917441,0.5,0.03,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,NA2-25C-Salt,mix,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.61142,0.00978841,25.7,11.19678863,0.5,0.037,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,2-25C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.61051,0.0106277,25.7,11.19678863,0.5,0.037,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,NA5-50C-Salt,V,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.52571,0.00335,49.6,9.599917441,0.5,0.03,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,6-70C-NoSalt,mix,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.499235,0.031425,69.9,8.497382201,0.5,0.025,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,9-90C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.45773667,0.01455693,91,7.541181118,0.5,0.021,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,NA9-90C-Salt,V,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.4504575,0.01998836,91,7.541181118,0.5,0.021,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,NA7-70C-Salt,V,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.50198,0.00419549,69.9,8.497382201,0.5,0.025,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,8-80C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.46802333,0.01314036,79.9,8.022829603,0.5,0.023,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,NA8-80C-Salt,mix,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.47391333,0.01711963,79.9,8.022829603,0.5,0.023,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,1-23C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.61170333,0.00312654,23.5,11.3634785,0.5,0.038,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,NA1-23C-Salt,V,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.60974,0.00294341,23.5,11.3634785,0.5,0.038,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,7-70C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.49545,0.00695718,69.9,8.497382201,0.5,0.025,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R125C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.616135,0.01283566,25,11.24942624,2,0.149,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R380C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.483536,0.01144666,80,8.018286665,2,0.09,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R250C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.535772,0.01213865,50,9.576166301,2,0.117,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R6150C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.374118,0.00835367,150,5.584847382,2,0.052,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R8200C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.344064,0.00714014,200,4.466859692,2,0.038,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R4100C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.4601,0.00734273,100,7.181796716,2,0.076,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,5-50C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.52827,0.01299,49.6,9.599917441,0.5,0.03,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,NA6-50C-Salt,V,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.524945,0.012765,49.6,9.599917441,0.5,0.03,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R5125C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.404242,0.01437215,125,6.308216062,2,0.063,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,10-90C-NoSalt,A,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.42615,0.0256,91,7.541181118,0.5,0.021,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R10250C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.30394667,0.02201735,250,3.653823298,2,0.028,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,3-37C-NoSalt,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.52579,0,37.5,10.36232679,0.5,0.033,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,Na4-37C-Salt,V,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.52505,0,37.5,10.36232679,0.5,0.033,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R9225C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.313348,0.0108803,225,4.029765094,2,0.032,,,70/90,,Petersen,CDES,Large,Synthetic,
2015,Kluge,,,,,,,,,R7175C,C,ImperialCollegeLondon,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.359918,0.00912062,175,4.97912694,2,0.044,,,70/90,,Petersen,CDES,Large,Synthetic,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-650-RDX003,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.19912333,0.00049398,650,1.173425311,3,0.008,,,,,,CDES,Unclear,Synthetic,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-600-RDX009,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.22521333,0.00384513,600,1.311663046,3,0.009,,,,,,CDES,Unclear,Synthetic,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-700-RDX030,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.207895,0.000505,700,1.05594288,3,0.006,,,,,,CDES,Unclear,Synthetic,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-560-RDX048,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.21669,0.00258612,560,1.440633809,3,0.01,,,,,,CDES,Unclear,Synthetic,
2012,Passey and Henkes,,,,,,,,,NE-CC-1-800-RDX056,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.21137,0.00242,800,0.868318672,3,0.005,,,,,,CDES,Unclear,Synthetic,
2012,Passey and Henkes,,,,,,,,,MGB-CC-1-475-RDX116,C,JohnsHopkins,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.22930333,0.00322772,475,1.786580706,3,0.014,,,,,,CDES,Unclear,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,8.5,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,14,0.632,0.009,8.5,12.60609248,1,0.089,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,18,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.562,0.007,18,11.79685961,1,0.081,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,23,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.546,0.005,23,11.40188158,1,0.077,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,27.5,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.571,0.013,27.5,11.06311899,1,0.073,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,37,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.538,0.015,37,10.39576441,1,0.067,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,42,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.512,0.013,42,10.06851397,1,0.064,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,47,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.51,0.018,47,9.75647616,1,0.061,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,52,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.483,0.008,52,9.458722478,1,0.058,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,57,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.469,0.017,57,9.174394202,1,0.055,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,62,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.468,0.015,62,8.902696179,1,0.053,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,250,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,18,0.237,0.01,250,3.653823298,10,0.136,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,400,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.15,0.018,400,2.206867707,10,0.064,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,800,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.125,0.009,800,0.868318672,10,0.016,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 115 C ACID,,,,,,,,,800,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.124,0.008,800,0.868318672,10,0.016,,,115,,,CDES,Small,Synthetic,
2019,van Dijk - 70 C ACID,,,,,,,,,8.5,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,14,0.586,0.014,8.5,12.60609248,1,0.089,,,70,,,CDES,Small,Synthetic,
2019,van Dijk - 70 C ACID,,,,,,,,,18,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.556,0.016,18,11.79685961,1,0.081,,,70,,,CDES,Small,Synthetic,
2019,van Dijk - 70 C ACID,,,,,,,,,27.5,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.538,0.029,27.5,11.06311899,1,0.073,,,70,,,CDES,Small,Synthetic,
2019,van Dijk - 70 C ACID,,,,,,,,,37,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.514,0.03,37,10.39576441,1,0.067,,,70,,,CDES,Small,Synthetic,
2019,van Dijk - 70 C ACID,,,,,,,,,52,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,15,0.456,0.022,52,9.458722478,1,0.058,,,70,,,CDES,Small,Synthetic,
2019,van Dijk - 70 C ACID,,,,,,,,,57,S,ETH,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.446,0.019,62,8.902696179,1,0.053,,,70,,,CDES,Small,Synthetic,
2019,Loffler,,Loxodonta ,africana,Loxodonta ,africana,,,,Elephant tooth Enamel,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,49,0.5771438,0.0024289,37,10.39576441,1,0.067,,,110,,,ICDES,Large,Neither,
2019,Loffler,,Loxodonta ,africana,Loxodonta ,africana,,,,Elephant tooth dentine,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,17,0.5817401,0.003978,37,10.39576441,1,0.067,,,110,,,ICDES,Large,Neither,
2019,Loffler,,Somniosus,microcephalus,Somniosus,microcephalus,,,,GL Shark enameloid,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,10,0.6547552,0.0034511,1,13.3052641,2,0.192,,,110,,,ICDES,Large,Neither,
2019,Loffler,,Somniosus,microcephalus,Somniosus,microcephalus,,,,GL shark dentine,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,16,0.6665815,0.0078405,1,13.3052641,2,0.192,,,110,,,ICDES,Large,Neither,
2019,Loffler,,Charcarius,taurus,Charcarius,taurus,,,,ST Shark dentine,Apatite,Goethe,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,13,0.6186421,0.0071365,20,11.63644183,1,0.079,,,110,,,ICDES,Large,Neither,
2019,Loffler,,,,,,,,,Synthetic Apatite,Apatite,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.6519916,0.0054524,7,12.74144683,1,0.09,,,110,,,ICDES,Large,Synthetic,
2019,Loffler,,,,,,,,,Synthetic Apatite,Apatite,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.5255541,0.0078947,59,9.064241885,0.5,0.027,,,110,,,ICDES,Large,Synthetic,
2019,Loffler,,,,,,,,,Synthetic Apatite,Apatite,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.5074719,0.0038745,80,8.018286665,0.5,0.023,,,110,,,ICDES,Large,Synthetic,
2019,Piaseki,Foraminifera,Amphistegina,lessoni,Amphistegina,lessoni,,,,Amphistegina lessoni 94MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,27,0.602,0.026,28.55179936,10.98611648,1.47734,0.107,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Amphisterigina,radiata,Amphisterigina,radiata,,,,Amphisterigina radiata 19MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.614,0.022,20.63845114,11.58592094,1.03265,0.081,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Cibicidoides,mundulus,Cibicidoides,mundulus,,,,Cibicidoides mundulus MP46-MC,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.661,0.032,14.09315165,12.11994457,0.93766,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Cibicidoides,pachyderma,Cibicidoides,pachyderma,,,,Cibicidoides pachyderma 13MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,14,0.66,0.029,9.474733495,12.5192891,1.07584,0.095,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Cibicidoides,pachyderma,Cibicidoides,pachyderma,,,,Cibicidoides pachyderma 50MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,33,0.653,0.032,11.33489315,12.35610475,0.91043,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Cibicidoides,pachyderma,Cibicidoides,pachyderma,,,,Cibicidoides pachyderma 53MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,14,0.645,0.032,10.10108115,12.46398299,0.90471,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Cibicidoides,pachyderma,Cibicidoides,pachyderma,,,,Cibicidoides pachyderma GS07-150-22-1,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.695,0.045,4.697725143,12.95347554,0.85601,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Lenticulina,convergens,Lenticulina,convergens,,,,Lenticulina convergens 13MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.641,0.032,8.179991482,12.63478726,0.90207,0.081,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Lenticulina,convergens,Lenticulina,convergens,,,,Lenticulina convergens 19MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.648,0.033,17.47153939,11.83980098,1.00866,0.082,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Lenticulina,convergens,Lenticulina,convergens,,,,Lenticulina convergens 50MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.671,0.029,12.35470403,12.26799142,0.92681,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Lenticulina,convergens,Lenticulina,convergens,,,,Lenticulina convergens 53MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.659,0.031,9.048520309,12.5571342,0.90842,0.08,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Lenticulina,iota,Lenticulina,iota,,,,Lenticulina iota 13MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.639,0.028,9.516455271,12.51559366,0.9266,0.082,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Lenticulina,iota,Lenticulina,iota,,,,Lenticulina iota 19MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.648,0.019,12.91263128,12.22018391,0.92807,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Lenticulina,iota,Lenticulina,iota,,,,Lenticulina iota 53MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,43,0.651,0.026,10.18586146,12.45652511,0.90945,0.08,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Pyrgo,serrata,Pyrgo,serrata,,,,Pyrgo serrata 13MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.648,0.04,4.19678223,13.00031085,0.85601,0.08,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Pyrgo,serrata,Pyrgo,serrata,,,,Pyrgo serrata 53MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.682,0.039,4.560495544,12.96628052,0.85585,0.08,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Pyrgo,spp,Pyrgo,spp,,,,Pyrgo spp GS07-150-17-2,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.675,0.024,1.062406972,13.2992086,0.88655,0.086,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Pyrgo,spp,Pyrgo,spp,,,,Pyrgo spp GS07-150-22-1,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,42,0.66,0.016,4.029158167,13.01603948,0.96207,0.09,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Hoeglundina,elegans,Hoeglundina,elegans,,,,Hoeglundina elegans 13MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,14,0.667,0.051,9.521252315,12.51516887,0.85838,0.076,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Hoeglundina,elegans,Hoeglundina,elegans,,,,Hoeglundina elegans 89MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,26,0.617,0.034,24.96663371,11.25194454,1.5003,0.112,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Hoeglundina,elegans,Hoeglundina,elegans,,,,Hoeglundina elegans 94MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.616,0.032,21.77293971,11.49695659,0.98177,0.076,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Melonis,barleannum,Melonis,barleannum,,,,Melonis barleannum GS06-144-19,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.694,0.036,0.559149741,13.34815893,0.82927,0.081,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Uvigerina,mediteranea,Uvigerina,mediteranea,,,,Uvigerina mediteranea 13MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.656,0.031,9.676781889,12.5014082,0.90085,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Uvigerina,mediteranea,Uvigerina,mediteranea,,,,Uvigerina mediteranea 13MC-G,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,33,0.655,0.039,9.676781889,12.5014082,0.90085,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Uvigerina,mediteranea,Uvigerina,mediteranea,,,,Uvigerina mediteranea MP43-BC,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,12,0.634,0.026,14.30739487,12.10188521,0.94121,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Uvigerina,mediteranea,Uvigerina,mediteranea,,,,Uvigerina mediteranea MP46-MC,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,24,0.635,0.02,14.87053288,12.05460824,0.94602,0.079,,,70,,,ICDES,Small,Forams,benthic
2019,Piaseki,Foraminifera,Uvigerina,mediteranea,Uvigerina,mediteranea,,,,Uvigerina mediteranea SO213-71-2,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.666,0.03,-2.850774305,13.68706711,0.8189,0.083,,,70,,,ICDES,Small,Forams,benthic
2020,Meinike,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides CD107 A ML 5A,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,30,0.635,0.006,13.1134,12.20304885,0.02455,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,Globigerina bulloides CD94 17B,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.628,0.005,15.9142,11.96771898,0.02424,0.002,,,70,,,ICDES,Small,Forams,planktic
